AMBER General Force Field for organic molecules (Version 2.2.20, March 2021)
c  12.01         0.616               Sp2 C carbonyl group 
c1-nu-hn   58.73      117.46                2021       14   0.6173
c1-ny-c1   79.42      114.32                2021        1   0.0000
c1-ny-hn   57.82      109.24                2021        4   0.0000
c1-nz-hn   57.63      111.21                2021        3   0.2770
c1-oh-ho   69.65      110.17                2021        2   0.0000
c1-os-c1    71.2      115.02             SOURCE3        1         
c1-os-c2   92.65      117.27                2021        1   0.0000
c1-os-c3   90.99      115.29                2021        2   0.0000
c1-os-c6   90.74      115.68                2021        1   0.0000
c1-os-ca   91.82      118.84                2021        1   0.0000
c1-os-sy   92.53      117.26                2021        1   0.0000
c1-p2-c1    49.5       99.04             SOURCE3        1         
c1-p2-c2    50.3      101.29             SOURCE3        1         
c1-p2-n2    63.9      101.79             SOURCE3        1         
c1-p2-o     63.4      107.62             SOURCE3        1         
c1-p2-p2    68.2       99.54             SOURCE3        1         
c1-p2-s     51.7      105.90             SOURCE3        1         
c1-p3-c1    48.6      100.50             SOURCE3        1         
c1-p3-f     66.3       96.90             SOURCE2        1         
c1-p3-hp    34.8       97.67             SOURCE3        2         
c1-p4-c3   60.90      103.08                2021        2   0.7996
c1-p4-o    77.10      114.26                2021        2   1.0971
c1-p5-c1    49.1      102.89             SOURCE3        1         
c1-p5-n3   66.37      106.44                2021        1   0.0000
c1-p5-o    77.43      113.12                2021        2   0.1893
c1-p5-oh    63.8      102.79             SOURCE3        2         
c1-p5-os   79.75      101.04                2021        3   1.8635
c1-s2-o     94.3      117.25             SOURCE3        1         
c1-s4-c1   99.70       94.75                2021        1   0.0000
c1-s4-c3   97.39       94.17                2021        2   0.8484
c1-s4-o   120.12      110.38                2021        3   0.0404
c1-s6-c1   97.38      100.73                2021        1   0.0000
c1-s6-c3   94.97      101.60                2021        1   0.0000
c1-s6-f   112.24      122.97                2021        2   0.0074
c1-s6-n3  104.13      100.24                2021        1   0.0000
c1-s6-o   123.19      107.84                2021        7   0.4450
c1-sh-hs   71.66       95.54                2021        3   0.0040
c1-ss-c1    77.7       98.30             SOURCE2        1         
c1-ss-c2   98.29       99.06                2021        2   0.1889
c1-ss-c3   94.98      102.29                2021       23   1.1328
c1-ss-c5   95.22      101.09                2021        2   0.4012
c1-ss-c6   96.08       99.90                2021        1   0.0000
c1-ss-ca   97.19      101.29                2021        1   0.0000
c1-ss-cc   97.84      101.91                2021        3   0.1063
c1-sy-ca   94.94      104.22                2021        1   0.0000
c1-sy-o   124.53      107.52                2021        2   0.0034
c2-c1-c2   55.26      179.33                2021       14   0.3391
c2-c1-ce   53.22      179.07                2021        9   0.3913
c2-c1-cf    60.0      179.05     SOURCE4_SOURCE5        9   0.3913
c2-c1-cv   55.51      179.30                2021        1   0.0000
c2-c1-i    56.93      121.83                2021        1   0.0000
c2-c1-n1    79.3      180.00           HF/6-31G*        1         
c2-c1-o    70.99      179.37                2021        2   0.6298
c2-c1-s2    58.5      172.98             SOURCE3        1         
c2-c1-s    57.01      180.00                2021        1   0.0000
c2-c2-c2   65.47      124.08                2021        2   1.3269
c2-c2-c3   60.88      124.95                2021     2038   1.3288
c2-c2-c5   62.22      118.93                2021      548   5.8042
c2-c2-c6   61.24      123.02                2021     1076   1.4777
c2-c2-ca    71.6      117.00             SOURCE3        1         
c2-c2-cc    72.2      117.21             SOURCE3        2   0.3418
c2-c2-cd    72.2      117.21             SOURCE3        2         
c2-c2-ce   70.80      105.47                2021        1   0.0000
c2-c2-cl   64.08      123.18                2021       80   1.1685
c2-c2-cx   61.54      124.81                2021       39   1.8529
c2-c2-cy   62.48      118.44                2021       11   1.7549
c2-c2-f    81.50      122.84                2021       25   0.7067
c2-c2-h4   45.95      122.72                2021      197   1.3908
c2-c2-ha   46.37      120.39                2021     3510   1.3311
c2-c2-hc    50.5      119.70             SOURCE3        1         
c2-c2-hx   45.28      126.53                2021        3   0.0619
c2-c2-i    57.26      120.84                2021        4   0.4781
c2-c2-n1    90.1      122.98           HF/6-31G*        1         
c2-c2-n2    89.8      126.01             SOURCE3        1         
c2-c2-n3    88.4      124.55             SOURCE3        1         
c2-c2-n4   63.89      126.58                2021        2   1.0418
c2-c2-n    67.79      124.29                2021       19   1.9283
c2-c2-na   67.71      123.55                2021        9   0.9560
c2-c2-nh   68.94      121.94                2021       15   3.9731
c2-c2-no   66.74      123.27                2021       20   1.7373
c2-c2-ns   68.02      123.70                2021       13   1.2940
c2-c2-nu   68.28      123.64                2021       59   2.1114
c2-c2-nv   69.26      120.00                2021        3   3.8993
c2-c2-nx   66.17      120.14                2021        1   0.0000
c2-c2-ny   65.26      121.30                2021        1   0.0000
c2-c2-nz   65.00      120.89                2021        1   0.0000
c2-c2-o     89.8      130.89             SOURCE3        2   0.0201
c2-c2-oh   80.54      122.22                2021       12   1.1367
c2-c2-os   80.04      121.86                2021       81   1.8176
c2-c2-p2    88.5      115.10             SOURCE3        1         
c2-c2-p3   37.38      122.44                2021        1   0.0000
c2-c2-p4    80.7      119.76             SOURCE3        1         
c2-c2-p5   36.82      123.43                2021        2   0.5765
c2-c2-s4    64.7      119.84             SOURCE3        1         
c2-c2-s    64.48      127.97                2021        2   1.8795
c2-c2-s6   61.56      123.50                2021        2   1.2761
c2-c2-sh   62.76      123.23                2021        2   0.3505
c2-c2-ss   63.04      122.19                2021       41   2.3460
c2-c3-c2   61.14      111.85                2021      134   0.6717
c2-c3-c3   60.40      112.58                2021     1794   0.9139
c2-c3-c5   60.02      113.88                2021       89   1.0762
c2-c3-c6   59.78      114.35                2021       63   1.0003
c2-c3-ca   60.70      113.05                2021      186   0.7531
c2-c3-cc   61.08      112.73                2021       19   0.9718
c2-c3-cd   61.18      112.22                2021       19   0.7571
c2-c3-ce   60.73      113.23                2021        9   0.5132
c2-c3-cf   60.81      112.95                2021        4   0.8769
c2-c3-cl   63.96      110.39                2021       19   1.0354
c2-c3-cx   61.06      111.51                2021       22   0.7142
c2-c3-cy   60.41      112.94                2021        2   0.9365
c2-c3-f    79.67      111.11                2021       18   0.7979
c2-c3-h1   43.89      109.96                2021     1148   0.8232
c2-c3-h2   43.68      111.07                2021        1   0.0000
c2-c3-hc   43.76      110.65                2021     7782   0.7266
c2-c3-hx   43.71      111.04                2021       21   0.3458
c2-c3-i    59.12      108.54                2021        1   0.0000
c2-c3-n2   67.24      107.78                2021       10   0.2525
c2-c3-n3   65.80      112.13                2021       65   0.3301
c2-c3-n4   63.84      114.99                2021       12   0.3442
c2-c3-n    65.64      112.55                2021       35   0.4581
c2-c3-n7   66.34      110.27                2021       18   0.5321
c2-c3-n8   66.10      110.95                2021       32   1.0619
c2-c3-na   65.67      112.49                2021       16   0.3963
c2-c3-nh   65.40      113.61                2021        9   0.7810
c2-c3-nj    88.1      102.04              5/2017        6   0.5829
c2-c3-no   65.71      108.08                2021        3   1.0892
c2-c3-nq    83.5      113.46              5/2017        1         
c2-c3-ns   66.35      110.77                2021       21   0.9828
c2-c3-nu   66.39      110.40                2021       17   0.4732
c2-c3-oh   77.34      110.33                2021      328   1.3788
c2-c3-os   78.02      108.21                2021      164   1.0368
c2-c3-p5   38.11      112.22                2021        6   0.6523
c2-c3-s4   63.23      109.79                2021        8   0.2095
c2-c3-s6   63.88      110.36                2021        2   0.0007
c2-c3-sh   62.33      112.97                2021        1   0.0000
c2-c3-ss   63.56      108.98                2021       37   0.8454
c2-c5-c2   60.71      112.46                2021       35   2.4622
c2-c5-c3   60.18      112.78                2021      241   1.5210
c2-c5-c5   61.29      107.94                2021      953   4.4384
c2-c5-c6   60.43      111.75                2021      130   1.9272
c2-c5-ca   61.93      108.10                2021       70   4.1198
c2-c5-cc   60.12      115.49                2021        2   1.8002
c2-c5-cd   64.03      101.62                2021        4   4.4557
c2-c5-ce   63.21      103.58                2021       25   2.2776
c2-c5-cf   62.46      104.68                2021        3   2.0453
c2-c5-cl   62.95      113.66                2021       11   1.2778
c2-c5-cx   60.31      112.76                2021        6   1.3964
c2-c5-cy   63.26      101.71                2021       56   0.6148
c2-c5-f    79.21      109.34                2021        3   0.3958
c2-c5-h1   43.43      111.43                2021      368   1.1603
c2-c5-h2   43.17      112.81                2021       19   0.6459
